,applNum,displayId,filingDate,inventionTitle,issueDate,patAssigneeName,patAssignorExDate,patAssignorName,patNum
22,12315744,029416-0192,2008-12-05T04:00:00Z,S-[2-[(1-LMINOETHY)AMINO]ETHYL]-2-METHYL-L-CYSTEINE MALEATE HYDROCHLORIDE CRYSTALLINE SALT,2010-08-03T04:00:00Z,PHARMACIA LLC,2012-11-30T04:00:00Z,PHARMACIA CORPORATION,7767850
23,10646266,029416-0192,2003-08-22T04:00:00Z,"CRYSTALLINE SOLID FORM OF (2S,5Z)-2-AMINO-7-(ETHANIMIDOYLAMINO)-2-METHYLHEPT-5-ENOIC ACID",2006-02-14T04:00:00Z,PHARMACIA LLC,2012-11-30T04:00:00Z,PHARMACIA CORPORATION,6998503
24,11048389,023542-0321,2005-02-01T04:00:00Z,PROCESSES AND INTERMEDIATES FOR PREPARING BENZYL EPOXIDES,2009-12-29T04:00:00Z,"ELAN PHARMACEUTICALS, INC.",2009-11-16T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7638646
25,11447789,023675-0716,2006-06-06T04:00:00Z,"ACETYL 2-HYDROXY-1, 3-DIAMINOALKANES",2010-01-12T04:00:00Z,"ELAN PHARMACEUTICALS, INC.",2009-12-03T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7645780
26,10657567,024084-0602,2003-09-08T04:00:00Z,"1,3-DIAMINO-2-HYDROXYPROPANE PRO-DRUG DERIVATIVES",2007-11-13T04:00:00Z,"ELAN PHARMACEUTICALS, INC.",2010-03-12T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7294642
27,11636903,024711-0618,2006-12-11T04:00:00Z,"N,N'-SUBSTITUTED-1,3-DIAMINO-2-HYDROXYPROPANE DERIVATIVES",2010-06-01T04:00:00Z,"ELAN PHARMACEUTICALS, INC.",2010-06-24T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7727997
28,12912942,029082-0189,2010-10-27T04:00:00Z,METHOD OF ADMINISTERING AN INJECTABLE ANTIBIOTIC TO AN ANIMAL,2015-03-03T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,8968759
29,12972921,029082-0189,2010-12-20T04:00:00Z,Tricyclic Tetrahydroquinoline Antibacterial Agents,2013-04-16T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,8420646
30,13162023,029082-0189,2011-06-16T04:00:00Z,ANTI-BACTERIAL VACCINE COMPOSITIONS WITH A MUTATED yleA GENE,2015-03-10T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,8974798
31,13248537,029082-0189,2011-09-29T04:00:00Z,CELLULAR PERMISSIVITY FACTOR FOR VIRUSES AND USES THEREOF,2013-07-16T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,8486685
32,11113751,029795-0676,2005-04-25T04:00:00Z,CELLULAR PERMISSIVITY FACTOR FOR VIRUSES AND USES THEREOF,2010-07-13T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7754464
33,12775283,029795-0676,2010-05-06T04:00:00Z,CELLULAR PERMISSIVITY FACTOR FOR VIRUSES AND USES THEREOF,2011-11-15T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,8058050
34,10704989,030066-0517,2003-11-10T04:00:00Z,PHARMACEUTICAL COMPOSITION HAVING MODIFIED CARRIER,2010-11-09T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7829100
35,10091376,030066-0517,2002-03-05T04:00:00Z,APPLICATOR HAVING PARTIAL INSERTION CANNULA,2003-11-18T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6648851
36,09809665,030066-0517,2001-03-15T04:00:00Z,ANTI-BACTERIAL VACCINE COMPOSITIONS,2004-09-14T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6790950
37,10854299,030066-0517,2004-05-26T04:00:00Z,ANTI-BACTERIAL VACCINE COMPOSITIONS,2009-01-13T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7476391
38,10687986,030066-0517,2003-10-17T04:00:00Z,DISPERSIBLE PHARMACEUTICAL COMPOSITIONS,2010-11-30T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7842791
39,10706255,030066-0517,2003-11-12T04:00:00Z,PHARMACEUTICAL COMPOSITIONS HAVING A MODIFIED VEHICLE,2010-02-09T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7659061
40,10677551,030066-0517,2003-10-02T04:00:00Z,TRICYCLIC TETRAHYDROQUINOLINE ANTIBACTERIAL AGENTS,2007-04-24T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7208490
41,11715213,030066-0517,2007-03-07T04:00:00Z,TRICYCLIC TETRAHYDROQUINOLINE ANTIBACTERIAL AGENTS,2009-10-20T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7605157
42,11095381,030066-0517,2005-03-31T04:00:00Z,CRYSTALLINE PYRAZOLES,2010-01-26T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7652149
43,08358668,030066-0517,1994-12-19T04:00:00Z,METHOD OF DETECTING VIRAL INFECTION IN VACCINATED ANIMALS,1997-02-11T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5601974
44,08262813,030066-0517,1994-06-21T04:00:00Z,PSEUDORABIES VIRUS PROTEIN,1997-10-07T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5674709
45,08485290,030066-0517,1995-06-07T04:00:00Z,PSEUDORABIES VIRUS PROTEIN CROSS REFERENCE TO RELATED APPLICATIONS,2001-06-26T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6251634
46,08485289,030066-0517,1995-06-07T04:00:00Z,PSEUDORABIES VIRUS PROTEIN CROSS REFERENCE TO RELATED APPLICATIONS,2001-07-03T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6255078
47,08485288,030066-0517,1995-06-07T04:00:00Z,PSEUDORABIES VIRUS PROTEIN,2001-01-09T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6172186
48,08485287,030066-0517,1995-06-07T04:00:00Z,PSEUDORABIES VIRUS PROTEIN,2001-07-17T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6261563
49,09694075,030066-0517,2000-10-20T04:00:00Z,PSEUDORABIES VIRUS PROTEIN,2003-02-18T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6521231
50,10328851,030066-0517,2002-12-24T04:00:00Z,PSEUDORABIES VIRUS PROTEIN,2005-02-22T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6858385
51,08663094,030066-0517,1996-06-24T04:00:00Z,HETEROCYCLIC COMPOUNDS FOR THE TREATMENT OF CNS AND CARDIOVASCULAR DISORDERS,1999-03-02T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5877317
52,08549821,030066-0517,1995-09-11T04:00:00Z,CRYSTALLINE CEFTIOFUR FREE ACID,1998-02-24T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5721359
53,08670306,030066-0517,1996-06-27T04:00:00Z,ANTIPARASITIC MARCFORTINES AND PARAHERQUAMIDES,1997-12-30T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5703078
54,08822419,030066-0517,1997-03-21T04:00:00Z,ANTIPARASITIC PARAHERQUAMIDES,1998-05-12T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5750695
55,08900939,030066-0517,1997-07-28T04:00:00Z,ANIMAL RESTRAINING DEVICE,1998-10-20T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5823146
56,08822195,030066-0517,1997-03-20T04:00:00Z,ADMINISTRATION OF AN INJECTABLE ANTIBIOTIC IN THE EAR OF AN ANIMAL,2000-06-13T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6074657
57,08806584,030066-0517,1996-12-09T04:00:00Z,ANTIBIOTIC OIL SUSPENSIONS,1998-04-07T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,5736151
58,09094985,030066-0517,1998-06-17T04:00:00Z,PROCESS AND FORMULATION FOR THE MANUFACTURE OF PROSTAGLANDINS,2001-02-13T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,6187818
59,12425599,030066-0517,2009-04-17T04:00:00Z,ATTENUATED YIAO MUTANTS OF PASTEURELLACEAE BACTERIA,2010-07-27T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7763262
60,11544841,030066-0517,2006-10-06T04:00:00Z,VACCINES AND METHODS TO TREAT CANINE INFLUENZA,2010-05-25T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7722884
61,12144304,030066-0517,2008-06-23T04:00:00Z,VACCINES AND METHODS TO TREAT CANINE INFLUENZA,2011-02-01T04:00:00Z,PAH P&U LLC,2012-10-01T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,7879336
62,10626275,039025-0725,2003-07-24T04:00:00Z,PRAMIPEXOLE ONCE-DAILY DOSAGE FORM,2014-03-25T04:00:00Z,PHARMACIA LLC,2012-11-30T04:00:00Z,PHARMACIA LLC,8679533
0,14958053,044679-0152,2015-12-03T04:00:00Z,ANTI-PD-1 ANTIBODIES AND METHODS OF USE THEREOF,2018-12-18T04:00:00Z,RINAT NEUROSCIENCE CORP.,2015-11-17T04:00:05Z,PFIZER INC.,10155037
1,15085317,047156-0173,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,RINAT NEUROSCIENCE CORP.,2015-12-17T04:00:00Z,"KUO, TRACY CHIA-CHIEN",10294304
2,15525906,048732-0119,2017-05-10T04:00:00Z,INHIBITORY CHIMERIC ANTIGEN RECEPTORS,0001-01-01T00:00:00Z,RINAT NEUROSCIENCE CORP.,2016-02-22T04:00:00Z,"RAJPAL, ARVIND",NULL
3,15085317,047156-0237,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,RINAT NEUROSCIENCE CORP.,2016-03-04T04:00:00Z,"KUO, TRACY CHIA-CHIEN",10294304
4,15085317,047156-0204,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,RINAT NEUROSCIENCE CORP.,2016-03-04T04:00:00Z,"KUO, TRACY CHIA-CHIEN",10294304
5,15573303,045011-0613,2017-11-10T04:00:00Z,TREATMENT WITH ANTI-EFNA4 ANTIBODY-DRUG CONJUGATES,0001-01-01T00:00:00Z,RINAT NEUROSCIENCE CORP.,2016-04-28T04:00:00Z,"HOLLAND, JAYMES SCOT",NULL
6,15546604,049596-0951,2017-07-26T04:00:00Z,ANTI-HSP70 SPECIFIC CHIMERIC ANTIGEN RECEPTORS (CARS) FOR CANCER IMMUNOTHERAPY,0001-01-01T00:00:00Z,RINAT NEUROSCIENCE CORP.,2016-05-18T04:00:00Z,"SASU, BARBRA JOHNSON",NULL
7,15546630,045370-0549,2017-07-26T04:00:00Z,mAb-DRIVEN CHIMERIC ANTIGEN RECEPTOR SYSTEMS FOR SORTING/DEPLETING ENGINEERED IMMUNE CELLS,0001-01-01T00:00:00Z,RINAT NEUROSCIENCE CORP.,2017-08-25T04:00:00Z,"SASU, BARBRA JOHNSON",NULL
8,15312515,045947-0968,2016-11-18T04:00:00Z,METHOD OF TREATING CANCER WITH A COMBINATION OF AN ANTI-CCR4 ANTIBODY AND A 4-1BB AGONIST,2018-07-17T04:00:00Z,PFIZER INC.,2015-05-14T04:00:05Z,RINAT NEUROSCIENCE CORP.,10023649
9,15085317,047231-0469,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,PFIZER INC.,2016-03-18T04:00:00Z,RINAT NEUROSCIENCE CORP.,10294304
10,15085317,047156-0233,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,PFIZER INC.,2016-03-18T04:00:00Z,RINAT NEUROSCIENCE CORP.,10294304
11,15085317,047231-0465,2016-03-30T04:00:00Z,CHIMERIC ANTIGEN RECEPTORS TARGETING B-CELL MATURATION ANTIGEN,2019-05-21T04:00:00Z,PFIZER INC.,2016-03-29T04:00:00Z,RINAT NEUROSCIENCE CORP.,10294304
12,15546604,049615-0220,2017-07-26T04:00:00Z,ANTI-HSP70 SPECIFIC CHIMERIC ANTIGEN RECEPTORS (CARS) FOR CANCER IMMUNOTHERAPY,0001-01-01T00:00:00Z,CELLECTIS,2016-06-09T04:00:00Z,RINAT NEUROSCIENCE CORP.,NULL
13,15546630,050013-0061,2017-07-26T04:00:00Z,mAb-DRIVEN CHIMERIC ANTIGEN RECEPTOR SYSTEMS FOR SORTING/DEPLETING ENGINEERED IMMUNE CELLS,0001-01-01T00:00:00Z,"ALLOGENE THERAPEUTICS, INC.",2018-04-04T04:00:00Z,RINAT NEUROSCIENCE CORP.,NULL
14,15525906,048732-0230,2017-05-10T04:00:00Z,INHIBITORY CHIMERIC ANTIGEN RECEPTORS,0001-01-01T00:00:00Z,"ALLOGENE THERAPEUTICS, INC.",2018-04-04T04:00:00Z,RINAT NEUROSCIENCE CORP.,NULL
15,15525906,048732-0017,2017-05-10T04:00:00Z,INHIBITORY CHIMERIC ANTIGEN RECEPTORS,0001-01-01T00:00:00Z,"ALLOGENE THERAPEUTICS, INC.",2018-04-04T04:00:00Z,RINAT NEUROSCIENCE CORP.,NULL
0,09783264,040543-0817,2001-02-15T04:00:00Z,PYRROLE SUBSTITUTED 2-INDOLINONE PROTEIN KINASE INHIBITORS,2003-06-03T04:00:00Z,"SUGEN, INC.",2001-10-28T04:00:02Z,"TANG, PENG CHO",6573293
0,15584797,043684-0281,2017-05-02T04:00:00Z,SPRING SEAT,0001-01-01T00:00:00Z,"ANTARES CAPITAL LP, AS AGENT",2017-09-22T04:00:00Z,"TABOR MACHINE COMPANY, LLC",NULL
0,11914659,023727-0745,2007-11-16T04:00:00Z,N-FORMYL HYDROXYLAMINES,2009-11-10T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,7615635
1,12476824,023727-0745,2009-06-02T04:00:00Z,N-FORMYL HYDROXYLAMINES COMPOUNDS,2011-10-25T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,8044199
2,10617616,023720-0776,2003-07-11T04:00:00Z,N-HYDROXYAMIDE DERIVATIVES POSSESSING ANTIBACTERIAL ACTIVITY,2010-04-06T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,7691843
3,12097307,023720-0776,2009-03-05T04:00:00Z,N-HYDROXYAMIDE DERIVATIVES POSSESSING ANTIBACTERIAL ACTIVITY,2012-01-03T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,8088804
4,10171706,023720-0776,2002-06-14T04:00:00Z,"NOVEL N-FORMYL HYDROXYLAMINE COMPOUNDS, COMPOSITIONS AND METHODS OF USE",2006-12-12T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,7148242
5,10171705,023720-0776,2002-06-14T04:00:00Z,"NOVEL PYRROLIDINE BICYCLIC COMPOUNDS AND ITS DERIVATIVES, COMPOSITIONS AND METHODS OF USE",2006-01-17T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,6987104
6,11151131,023720-0776,2005-06-13T04:00:00Z,"NOVEL PYRROLIDINE BICYCLIC COMPOUNDS AND ITS DERIVATIVES, COMPOSITIONS AND METHODS OF USE",2009-11-03T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,7612059
7,12327245,023720-0776,2008-12-03T04:00:00Z,"NOVEL PYRROLIDINE BICYCLIC COMPOUNDS AND ITS DERIVATIVES, COMPOSITIONS AND METHODS OF USE",0001-01-01T00:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,NULL
8,09738376,023720-0776,2000-12-13T04:00:00Z,"NOVEL UREA COMPOUNDS, COMPOSITIONS AND METHODS OF USE AND PREPARATION",2005-02-08T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,6852752
9,09738859,023720-0776,2000-12-13T04:00:00Z,"NOVEL SUCCINATE COMPOUNDS, COMPOSITIONS AND METHODS OF USE AND PREPARATION",2004-09-28T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,6797820
10,10172678,023720-0776,2002-06-13T04:00:00Z,ANTIFUNGAL PARENTERAL PRODUCTS,2006-01-31T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,6991800
11,11195498,023720-0776,2005-08-01T04:00:00Z,ANTIFUNGAL PARENTERAL PRODUCTS,2007-04-03T04:00:00Z,VICURON HOLDINGS LLC,2009-12-02T04:00:00Z,VICURON PHARMACEUTICALS INC.,7198796
0,11598843,018609-0097,2006-11-13T04:00:00Z,Testing device housing,0001-01-01T00:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-11-13T04:00:00Z,"SIGEL, JENNIFER E.",NULL
1,29275224,018677-0482,2006-12-18T04:00:00Z,CONTAINER,2009-05-26T04:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-11-30T04:00:00Z,"BEAM, ERIN MELCHER",D592972
2,11607530,018678-0475,2006-12-01T04:00:00Z,Self-warming sanitizing composition in a dual chamber bottle,0001-01-01T00:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-11-30T04:00:00Z,"RICK, DUNALD",NULL
3,11607384,018677-0922,2006-12-01T04:00:00Z,Self-warming analgesic composition in a dual chamber bottle,0001-01-01T00:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-11-30T04:00:00Z,"RICK, DONALD",NULL
4,11607531,018664-0523,2006-12-01T04:00:00Z,Self-warming moisturizing lotion in a dual chamber bottle,0001-01-01T00:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-11-30T04:00:00Z,"RICK, DONALD",NULL
5,11606463,018712-0883,2006-11-30T04:00:00Z,Film-coated solid dosage form,0001-01-01T00:00:00Z,WARNER-LAMBERT COMPANY LLC,2006-12-04T04:00:00Z,"NELSON, DENNIS",NULL
6,09043358,038696-0176,1998-07-15T04:00:00Z,ISOBUTYLGABA AND ITS DERIVATIVES FOR THE TREATMENT OF PAIN,1999-12-14T04:00:00Z,WARNER-LAMBERT COMPANY LLC,2016-05-13T04:00:00Z,WARNER-LAMBERT COMPANY LLC,6001876
7,10602215,039254-0210,2003-06-24T04:00:00Z,LIQUID PHARMACEUTICAL COMPOSITIONS,2007-08-14T04:00:00Z,WARNER-LAMBERT COMPANY LLC,2016-07-05T04:00:00Z,WARNER-LAMBERT COMPANY LLC,7256216
8,11202127,019573-0602,2005-08-11T04:00:00Z,Skin protectant spray compositions,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,NULL
9,10925548,019573-0602,2004-08-25T04:00:00Z,Bioadhesive antibacterial wound healing composition,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER PRODUCTS INC,NULL
10,10655083,019573-0602,2003-09-04T04:00:00Z,Anti-wrinkles emulsion,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER JAPAN INC,NULL
11,11607531,019573-0602,2006-12-01T04:00:00Z,Self-warming moisturizing lotion in a dual chamber bottle,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PARKE DAVIS PTY LIMITED,NULL
12,11172285,019573-0602,2005-06-30T04:00:00Z,Compositions and methods for treating pathological infections,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,NULL
13,11607384,019573-0602,2006-12-01T04:00:00Z,Self-warming analgesic composition in a dual chamber bottle,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,WARNER LAMBERT COMPANY LLC,NULL
14,11607530,019573-0602,2006-12-01T04:00:00Z,Self-warming sanitizing composition in a dual chamber bottle,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,NULL
15,29258535,019573-0602,2006-04-24T04:00:00Z,BOTTLE HOLDER,2008-11-11T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,D580266
16,29258552,019573-0602,2006-04-24T04:00:00Z,BOTTLE HOLDER,2009-01-13T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,D584620
17,29258539,019573-0602,2006-04-24T04:00:00Z,BOTTLE HOLDER,2009-06-23T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,D594745
18,29267136,019573-0602,2006-10-05T04:00:00Z,LABEL,2008-02-12T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,D561838
19,11606463,019573-0602,2006-11-30T04:00:00Z,Film-coated solid dosage form,0001-01-01T00:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,NULL
20,07176908,019573-0602,1988-04-04T04:00:00Z,SKIN MOISTURIZING COMPOSITION AND METHOD OF PREPARING SAME,1991-02-12T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,4992477
21,07176898,019573-0602,1988-04-04T04:00:00Z,ANTIINFLAMMATORY SKIN MOISTURIZING COMPOSITION AND METHOD OF PREPARING SAME,1991-02-12T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,4992478
22,07176897,019573-0602,1988-04-04T04:00:00Z,ANESTHETIC/SKIN MOISTURIZING COMPOSITION AND METHOD OF PREPARING SAME,1991-03-26T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5002974
23,08058503,019573-0602,1993-05-06T04:00:00Z,TOPICAL ANESTHETIC COMPOSITIONS,1995-09-05T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5447930
24,08457180,019573-0602,1995-06-01T04:00:00Z,POST FOAMING GEL SHAVING COMPOSITION,1996-10-01T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5560859
25,08446964,019573-0602,1995-05-22T04:00:00Z,DERMATOLOGICAL WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-02-11T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5602183
26,08446985,019573-0602,1995-05-22T04:00:00Z,ANTIHISTAMINE-WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-03-25T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5614561
27,08445808,019573-0602,1995-05-22T04:00:00Z,ANTIKERATOLYTIC-WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-06-24T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5641814
28,08445845,019573-0602,1995-05-22T04:00:00Z,ANTI-INFLAMMATORY WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-07-15T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5648380
29,08445813,019573-0602,1995-05-22T04:00:00Z,THERAPEUTIC-WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-07-29T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5652274
30,08445824,019573-0602,1995-05-22T04:00:00Z,BIOADHESIVE-WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-08-19T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5658956
31,08445831,019573-0602,1995-05-22T04:00:00Z,ANTIFUNGAL WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1997-09-02T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5663208
32,08958273,019573-0602,1997-10-27T04:00:00Z,PHARMACEUTICAL COMPOSITIONS CONTAINING KUKUI NUT OIL,1998-12-29T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5853732
33,08410079,019573-0602,1995-03-29T04:00:00Z,THERAPEUTIC ANTIVIRAL-WOUND HEALING COMPOSITIONS AND METHODS FOR PREPARING AND USING SAME,1999-01-05T04:00:00Z,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC",2006-12-20T04:00:00Z,PFIZER INC,5856364
